Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,income
65.8,108756.6325221126,102681.78743841169,573.8295576925924,108.45831830484288,3.0,2.8027486885205724,35.999999994412065,0.629999999825377,High School,Self-employed,Single,No,Yes,Home,Yes,0
67.2,108563.20931002061,26006.262401874705,575.304530730542,108.40204276246997,3.0,22.6316240581967,35.999999994412065,0.4900000001280569,PhD,Self-employed,Married,Yes,Yes,Auto,Yes,0
40.599999999999994,97590.44242029158,209953.39992645974,561.3439116057343,101.37621003467967,2.0,17.650086097526387,35.999999994412065,0.3899999991734512,Bachelor's,Unemployed,Married,No,Yes,Business,No,0
56.8,21370.793598804343,100253.93485908721,555.8396527017094,3.1613788763436905,2.0,20.873719611417904,60.0,0.47000000001164155,Bachelor's,Part-time,Single,Yes,No,Auto,No,1
35.6,56396.7838284424,169758.11864632138,340.4386846526616,53.903230826115056,4.0,22.291396857428225,47.99999999720603,0.31999999997671696,High School,Unemployed,Married,Yes,No,Auto,No,1
42.8,69808.57847434389,41867.751183972636,340.47481206769004,8.195212573556978,4.0,20.742285487151776,60.0,0.2899999998952262,Bachelor's,Part-time,Divorced,No,Yes,Home,No,1
30.6,64783.25213850482,228953.9247843516,426.2008901713884,14.18801996325795,4.0,17.05881779524703,47.99999999720603,0.4900000001280569,High School,Part-time,Divorced,Yes,No,Auto,No,1
56.2,52542.14914424884,108397.61267949772,626.1996347746345,108.11384902780732,2.0,16.807611742575563,47.99999999720603,0.4999999999068677,High School,Part-time,Divorced,Yes,Yes,Home,No,0
26.8,34543.73718768818,168287.6581962611,429.47176990273215,0.013242570453612733,4.0,20.733047504886763,12.0,0.4399999991850928,Bachelor's,Unemployed,Divorced,No,Yes,Education,No,1
66.80000000000001,143459.01872033603,111523.80779157481,716.8581807966946,42.1063587707715,2.0,3.2450285858835626,12.0,0.6799999998370185,Bachelor's,Self-employed,Single,Yes,Yes,Other,Yes,0
26.4,50914.22103472525,247665.24395684368,658.4041704061451,42.74915057438173,4.0,22.338971087753066,60.0,0.7799999998603017,PhD,Part-time,Divorced,Yes,No,Auto,No,1
24.0,54191.902277800466,55335.97406296431,607.5875514628337,16.01297300262679,4.0,3.1404993523029843,35.999999994412065,0.2599999998137355,PhD,Part-time,Single,Yes,No,Auto,No,1
26.0,34570.23727193853,49243.675856945025,433.89468256288546,29.895506612466537,1.0,9.630816968286135,60.0,0.2499999998486601,Bachelor's,Full-time,Single,Yes,Yes,Home,No,0
35.0,54184.605240596364,162073.19268862557,469.221768755983,48.02371174493425,4.0,24.638995852726282,60.0,0.32000000016298147,PhD,Unemployed,Single,No,No,Auto,No,1
66.6,54234.53433194094,92113.92296856128,622.6851721782436,33.755158340967064,2.0,19.19062613102855,60.0,0.16999999994179232,High School,Part-time,Married,Yes,No,Auto,No,1
18.0,52038.704643416386,32366.29679739622,641.7825448912993,31.060233342708145,4.0,18.63444949133425,60.0,0.5899999999650755,High School,Part-time,Divorced,Yes,No,Home,No,1
61.6,130826.59724965962,80044.58205521214,611.6546694051136,71.40616374821546,2.0,5.759559841821799,60.0,0.11999999993015081,High School,Full-time,Single,Yes,Yes,Auto,No,0
21.2,49891.590743554196,190671.71428443672,623.5018780831019,16.399723370885415,2.0,24.576602781830964,60.0,0.39000000010477376,Bachelor's,Part-time,Divorced,Yes,No,Auto,No,1
50.800000000000004,64692.384978388065,228475.43310175542,476.46746559708083,17.091541663764872,1.0,24.103460504122424,47.99999999720603,0.27999999974388634,Bachelor's,Unemployed,Single,Yes,No,Auto,No,0
63.800000000000004,23243.403399818206,110303.8195655178,626.771333343529,102.13202823398916,4.0,3.881458557886411,60.0,0.2899999998952262,Bachelor's,Part-time,Divorced,Yes,Yes,Home,No,0
58.4,50193.952534702126,27844.262208781267,609.5374362530506,115.25580026308442,2.0,22.28643608616349,47.99999999720603,0.19000000005820766,PhD,Self-employed,Single,Yes,Yes,Home,Yes,0
21.0,21916.960533183992,229076.89307419513,357.59470150563743,35.269893888912605,4.0,3.6141396255730975,60.0,0.4099999998486601,Master's,Full-time,Divorced,Yes,No,Auto,No,1
66.0,33627.2852268981,49099.56270983898,503.54293344322195,107.03847222310455,1.0,9.583550137210068,12.0,0.8699999997322448,Bachelor's,Part-time,Divorced,Yes,Yes,Home,No,0
22.8,54679.811105419605,27512.289318580246,628.1011968432231,86.08958398506269,4.0,23.739538221154255,60.0,0.4999999999068677,PhD,Part-time,Divorced,Yes,Yes,Auto,No,1
67.6,57013.300163493564,75843.18891710676,718.3471961983822,87.17272754529787,4.0,17.258062010930864,12.0,0.5599999998835846,High School,Self-employed,Divorced,No,Yes,Auto,Yes,0
66.0,35364.44558569869,171697.08757060976,572.3037864929772,111.7016349434158,4.0,7.160543453351256,12.0,0.31999999997671696,Bachelor's,Full-time,Divorced,No,Yes,Auto,No,0
64.8,55633.68017201677,227701.82157296262,778.3641460745978,77.76433664159019,2.0,20.582389044408316,47.99999999720603,0.529999999802094,High School,Full-time,Married,Yes,No,Home,No,0
51.0,17706.327933829354,249587.53197620332,776.9835432122889,57.1044363549688,4.0,13.942391926535032,60.0,0.5400000001396984,High School,Self-employed,Married,Yes,No,Other,No,1
25.6,56309.964163613266,239123.4559950706,743.6438228808445,45.25455195881765,4.0,13.762777209422266,60.0,0.32000000016298147,PhD,Unemployed,Married,Yes,No,Auto,No,1
61.4,18766.482742772783,232783.8193088639,636.4175385009538,45.67939140011542,4.0,2.4445855327263906,47.99999999720603,0.30999999982537707,Bachelor's,Unemployed,Divorced,Yes,Yes,Home,No,0
21.2,21891.184615501246,229076.89666734939,366.1737959250281,15.601248347806104,4.0,15.10986314163773,60.0,0.4399999991850928,High School,Full-time,Divorced,No,No,Auto,No,1
67.4,30320.22885396686,206080.7842807753,569.8064611935538,118.94053257348494,3.0,18.803165628975997,60.0,0.33000000012805686,Bachelor's,Unemployed,Married,No,No,Home,No,0
20.0,49842.57446536225,119371.58724903398,772.7316682987687,15.038798447474559,2.0,20.587867289988296,12.0,0.2699999999650754,High School,Part-time,Single,Yes,No,Auto,No,1
39.2,51508.06125205151,42074.384245489346,588.0362149262885,53.64401177564729,4.0,23.637627464134162,60.0,0.34000000009313225,Master's,Unemployed,Single,No,No,Auto,No,1
58.4,82165.17299459832,229083.17145535795,366.0759062427273,33.42376846876549,3.0,9.460901985350276,47.99999999720603,0.42000000000000004,Bachelor's,Unemployed,Married,No,No,Home,No,0
25.2,133737.8555518416,56625.4692914955,761.9953513650678,16.478696306580375,2.0,21.577995072749445,60.0,0.17999999972060324,Master's,Unemployed,Married,Yes,Yes,Other,Yes,1
68.6,63202.051596397316,100232.104450807,775.9317448974894,44.77151470183663,3.0,11.957104247942825,47.99999999720603,0.27999999974388634,High School,Part-time,Married,Yes,Yes,Auto,No,0
30.4,55625.69963269301,231409.7103737317,726.8954613806902,116.14368192761756,2.0,14.301594232889263,60.0,0.6099999998952261,High School,Full-time,Divorced,Yes,No,Other,No,1
60.199999999999996,130103.93696359846,223311.5699089485,571.8996134500251,48.50108167727037,3.0,24.501268833119255,60.0,0.42999999996507543,High School,Unemployed,Divorced,No,No,Business,No,0
59.8,143217.0974974984,16554.133753225702,727.6462195484542,81.5051175475831,3.0,7.516166368766261,35.999999994412065,0.5999999999301509,Bachelor's,Part-time,Married,Yes,No,Auto,No,0
24.4,50565.07045951161,78238.69512337231,606.2621458259556,63.68895983292931,4.0,17.68743962399602,12.0,0.7499999999650754,Master's,Part-time,Single,No,No,Home,Yes,1
61.0,55182.06009033766,115619.55529352174,633.0601929759282,109.68126396338485,1.0,19.84171595008152,47.99999999720603,0.2599999998137355,PhD,Part-time,Single,Yes,No,Auto,No,0
18.4,63550.63076383891,221899.03458452295,574.0336987935085,44.789715218541616,3.0,17.71276548308385,60.0,0.4400000001164154,PhD,Full-time,Single,Yes,No,Auto,No,1
59.8,38862.34266402347,92655.5175120699,696.9417778267389,114.81273894310294,1.0,9.670639901843536,12.0,0.8900000002211892,PhD,Self-employed,Divorced,Yes,Yes,Education,Yes,0
67.0,136645.93077679604,102316.18176889517,396.31565599849347,108.92363728278401,4.0,17.617264413635077,60.0,0.4999999999068677,High School,Self-employed,Married,Yes,No,Home,Yes,0
35.6,79654.60937235077,107898.40047404598,534.0268091883107,84.80285137491367,3.0,13.037572011933097,12.0,0.6599999999068678,High School,Self-employed,Single,No,No,Home,Yes,0
18.6,61473.39937770609,243670.53253042293,367.0171682219992,118.4733904573306,4.0,22.477061593001025,47.99999999720603,0.1299999997089617,High School,Full-time,Single,Yes,No,Auto,No,1
19.6,51313.93681392282,232904.36398764708,562.3241043086919,57.39127544648742,4.0,20.855052531355774,60.0,0.11999999993015081,High School,Full-time,Single,No,No,Business,No,1
67.6,124248.47917098609,27555.713785438733,579.5916304936613,86.08771809518517,2.0,16.739616627085397,12.0,0.47999999997671694,Master's,Part-time,Married,Yes,Yes,Auto,No,0
56.0,50301.43329015664,225136.7715848183,769.4807971174552,57.30045750138826,2.0,20.585458090930587,47.99999999720603,0.6999999999534339,High School,Part-time,Single,Yes,Yes,Business,No,0
18.0,125290.19472686113,147526.5240854692,757.2177993883886,0.5006418825361509,3.0,17.437471133251087,35.999999994412065,0.7200000002561138,High School,Self-employed,Single,Yes,Yes,Other,Yes,1
18.0,52171.1904518642,26749.298754518222,596.5451756274665,27.630180482200856,2.0,22.540018782306,47.99999999720603,0.16999999956926332,High School,Part-time,Married,Yes,No,Home,No,1
30.0,64815.95477665704,243913.45570844444,759.6670073793891,20.739475846229933,3.0,19.954022072053988,47.99999999720603,0.36000000002328314,PhD,Part-time,Single,Yes,No,Auto,No,1
19.2,52171.47403453674,26540.4649715732,598.0693825166834,52.15546335376694,4.0,18.283815117388457,35.999999994412065,0.48999999994179233,Master's,Part-time,Divorced,No,Yes,Auto,No,1
18.0,50423.97893513459,10800.03451821395,589.1393873778031,23.910394937943295,4.0,18.697114761620092,60.0,0.739999999254942,Bachelor's,Part-time,Single,No,No,Auto,Yes,1
26.200000000000003,21702.362582551865,249215.4935909937,545.2139202931928,58.95829323212576,1.0,20.851132179259125,60.0,0.15999999979045243,Bachelor's,Full-time,Single,Yes,No,Other,No,0
23.2,65010.421091547105,240156.06020024884,552.1166236088883,0.033620651353527944,3.0,17.415316071614,12.0,0.7300000000349246,High School,Part-time,Married,No,No,Auto,Yes,1
58.4,133714.65563580272,50553.622292865446,588.2540923802308,94.28461984435204,1.0,9.667322384788964,60.0,0.7800000000465661,Master's,Part-time,Married,Yes,Yes,Other,No,0
22.2,54264.42678648174,175097.24848911568,606.4042265739768,52.17135156788196,3.0,24.61364254995334,23.999999991618097,0.6199999998603016,PhD,Self-employed,Married,No,No,Auto,Yes,1
54.4,52170.94558526574,214133.14014669813,837.9549760343402,108.00290106120588,4.0,23.516179816929203,47.99999999720603,0.3999999998835847,PhD,Part-time,Divorced,Yes,No,Auto,No,0
64.6,110016.69633404321,245648.10738764892,753.5099134797952,108.46229720196276,3.0,8.413238626488774,60.0,0.19999999983701855,Bachelor's,Self-employed,Divorced,Yes,Yes,Auto,No,0
68.0,16252.8503059968,240625.71078422145,765.0932689591062,38.65135309650827,4.0,2.5804950973648797,60.0,0.38000000013969837,Master's,Unemployed,Married,Yes,Yes,Business,No,0
68.6,134265.0553495388,56534.061044271584,624.7081683472982,107.9907578984254,3.0,13.270710634682494,60.0,0.5999999999301509,Master's,Self-employed,Single,Yes,No,Other,Yes,0
63.800000000000004,50363.10447653619,58195.26100797468,738.4192020363218,45.70486931402815,4.0,5.858498078938224,60.0,0.5700000000349247,High School,Part-time,Married,Yes,Yes,Auto,Yes,0
37.2,50863.74696435726,177901.21072555456,416.4734615391291,2.908954874591193,3.0,16.563348026912045,60.0,0.37999999976716936,Bachelor's,Unemployed,Married,Yes,No,Auto,No,1
65.8,54384.893045172066,168714.08638552623,503.6683555253941,53.36552818244452,2.0,13.088224736430735,47.99999999720603,0.8499999999883585,High School,Self-employed,Divorced,Yes,No,Auto,No,1
67.0,54662.327529728725,62077.83459587903,742.6825615548721,115.16458489097762,4.0,14.924893881609872,60.0,0.370000000174623,PhD,Part-time,Married,Yes,Yes,Auto,Yes,0
41.4,60596.84546257785,194611.6962111396,584.8461831227984,93.70226620433439,4.0,16.69968399372643,60.0,0.3100000000116415,High School,Part-time,Married,No,No,Auto,No,0
25.2,90472.82301418549,209840.76423645968,610.6473134580644,38.388942023364116,4.0,18.277315968863512,60.0,0.39000000010477376,Bachelor's,Unemployed,Divorced,Yes,Yes,Business,No,1
68.0,134418.76023774472,26394.80922060898,615.1418264892748,85.2547646999021,2.0,12.915702153776238,35.999999994412065,0.799999999976717,Master's,Part-time,Single,No,No,Auto,Yes,0
32.2,56177.51345732028,236144.00695665367,775.2316114341913,47.58059368133093,4.0,17.809628486221108,23.999999991618097,0.8100000001280568,PhD,Self-employed,Married,Yes,No,Auto,Yes,1
23.0,89434.72150326536,230884.60139303576,374.22033788268925,23.482788912598693,1.0,15.308238971037381,60.0,0.629999999825377,Bachelor's,Unemployed,Divorced,No,Yes,Other,No,1
67.0,20442.420889666635,245259.41958038587,502.46202052278954,77.77159982518563,2.0,10.496330684962759,12.0,0.7599999999301508,Bachelor's,Unemployed,Married,Yes,No,Auto,No,0
68.19999999999999,55185.59381200899,54393.55420823059,436.43610842862074,92.21351917977759,1.0,11.175384816225941,47.99999999720603,0.2599999998137355,High School,Self-employed,Single,Yes,No,Education,No,0
62.8,54222.57929849847,118414.7236556501,832.6361320118039,55.18416145634469,2.0,14.788542134810367,23.999999991618097,0.4999999999068677,PhD,Part-time,Married,Yes,Yes,Home,No,0
18.0,31406.082148444857,216095.96328062378,778.4578358429619,23.395971143477592,2.0,19.012695515163408,12.0,0.7300000000349246,Bachelor's,Part-time,Divorced,Yes,No,Auto,No,1
43.2,59461.24795229413,223810.7988824534,574.0954541582837,20.138461312544177,4.0,17.35336645148773,47.99999999720603,0.30999999982537707,High School,Unemployed,Married,No,No,Business,No,1
51.0,25719.33882488458,213736.88344555369,559.6742413613653,100.27445473272223,3.0,14.103847435019876,23.999999991618097,0.3899999991734512,Bachelor's,Unemployed,Married,Yes,Yes,Home,No,0
22.8,50303.87089440573,58001.72470853704,614.06092174958,48.97513210772889,4.0,17.438005982678852,60.0,0.15999999979045243,High School,Self-employed,Single,Yes,No,Auto,Yes,1
64.6,89714.5553473778,102678.50700264762,559.1681135765202,68.04886349780692,4.0,9.577486608342149,60.0,0.27999999974388634,Bachelor's,Full-time,Single,Yes,Yes,Home,No,0
20.0,26714.295105130248,246164.19829261585,433.7066345065149,18.747632722078738,4.0,6.973151612324442,60.0,0.37999999976716936,Bachelor's,Part-time,Single,Yes,No,Auto,No,1
24.0,55633.93760876915,227642.05874854748,605.2904336078303,116.02929390664895,4.0,13.581692544944048,60.0,0.8400000000232831,High School,Full-time,Divorced,Yes,Yes,Home,No,1
29.2,17187.28695166397,176486.16401444335,435.0637764197457,74.50590489304297,3.0,24.229699699915876,60.0,0.3999999998835847,High School,Full-time,Married,Yes,No,Auto,No,1
30.200000000000003,56568.609347740094,177378.42600235212,502.311212589571,9.869071229097683,2.0,14.563725371980976,47.99999999720603,0.16999999994179232,Bachelor's,Unemployed,Married,Yes,Yes,Home,No,1
64.4,117778.6876619993,26185.726084165675,735.2688935932863,30.249601026356594,1.0,14.390271475801775,35.999999994412065,0.16999999994179232,PhD,Self-employed,Married,No,Yes,Business,Yes,0
30.0,49953.70656770344,158603.98874081764,365.77012599743205,16.734510656617235,2.0,22.717922757402512,47.99999999720603,0.21999999958090485,High School,Self-employed,Single,Yes,No,Auto,No,1
61.2,59236.23163811146,11493.234505786848,655.6511865783602,1.4569211396055577,1.0,5.833223055168805,12.0,0.18999999987194316,High School,Part-time,Married,No,Yes,Other,No,1
66.0,136910.79589306255,65417.0507133233,614.168035085585,113.29110898969022,1.0,14.026845550445572,60.0,0.4799999997904524,Bachelor's,Part-time,Married,Yes,Yes,Auto,Yes,0
52.800000000000004,136918.8089262342,17989.444314397275,587.5813078893304,44.77519594430346,2.0,7.15135676139066,60.0,0.19999999983701855,Bachelor's,Part-time,Divorced,Yes,No,Home,Yes,0
63.0,25191.040081480525,238500.80126044824,774.3023872823228,47.56425506471756,4.0,6.214866839525026,35.999999994412065,0.799999999976717,High School,Part-time,Married,Yes,Yes,Home,No,0
65.0,26806.20461383583,232940.20239333162,493.6410586367457,33.362776168240885,4.0,14.120572415359918,47.99999999720603,0.4999999999068677,Bachelor's,Full-time,Single,Yes,No,Home,No,0
65.8,125949.73011966672,10810.094551641982,743.7302417631099,85.20917139370208,3.0,13.444324118540232,35.999999994412065,0.799999999976717,PhD,Part-time,Single,No,No,Auto,No,0
26.4,43668.323899175346,238602.9694647349,573.1384060399464,15.038557342495436,2.0,18.724300855066232,35.999999994412065,0.4099999998486601,Bachelor's,Unemployed,Married,No,No,Auto,No,1
30.0,16808.342566192463,126592.59307641363,596.8461006050571,45.93363117005993,4.0,16.793578727064556,12.0,0.29000000008149074,High School,Self-employed,Divorced,Yes,Yes,Auto,Yes,1
36.2,50966.86081691293,224115.29070155584,611.6545884925068,87.13431214101946,4.0,16.544602496557545,60.0,0.1199999997438863,High School,Self-employed,Divorced,Yes,No,Auto,No,1
30.4,121743.93385560926,87810.49691127858,662.103612387577,101.43611733509137,4.0,18.27821189518278,60.0,0.4799999997904524,PhD,Part-time,Married,No,No,Business,No,1
32.2,50925.67209927148,162602.43259899374,463.5505839485095,110.33246787039853,2.0,22.20300043722917,60.0,0.14000000004656615,High School,Full-time,Single,Yes,No,Home,No,1
23.8,84409.59138752907,107453.79075316103,579.2898522907146,102.13203532694189,4.0,2.4385321794865957,12.0,0.2599999998137355,Bachelor's,Part-time,Single,Yes,Yes,Auto,Yes,0
22.8,51432.69667421786,41053.68222118673,671.6730014424941,104.27735578996999,2.0,13.581720309795747,60.0,0.46000000004656616,PhD,Full-time,Married,Yes,Yes,Home,Yes,0
26.0,56439.4383831584,223782.76543518127,571.9341360344398,37.28587444203111,4.0,17.86696265875291,60.0,0.22999999973224478,Bachelor's,Unemployed,Single,No,No,Business,No,1
